electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum,scraperID
2012,1699,58378,190000021572,00002202320126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1188472012&comboTribunal=rj,7177
2012,1699,58076,190000017902,00002612920126190091,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1148002012&comboTribunal=rj,7178
2012,1699,58440,190000005282,00002619620126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=997842012&comboTribunal=rj,7179
2012,1699,58440,190000005292,00002714320126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=997942012&comboTribunal=rj,7180
2012,1699,58157,190000014955,00001541420126190049,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1115142012&comboTribunal=rj,7181
2012,1699,58378,190000015395,00003310720126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1120372012&comboTribunal=rj,7182
2012,1699,58556,190000018157,00002068620126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1150732012&comboTribunal=rj,7183
2012,1699,58130,190000022400,00004127720126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1197482012&comboTribunal=rj,7184
2012,1699,58653,190000027491,00004115720126190140,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1288932012&comboTribunal=rj,7185
2012,1699,58017,190000018325,00001966020126190147,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1152502012&comboTribunal=rj,7186
2012,1699,59072,190000017122,00000456120126190061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1139612012&comboTribunal=rj,7187
2012,1699,58556,190000018217,00001756620126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1151372012&comboTribunal=rj,7188
2012,1699,58050,190000013968,00001200420126190093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1103092012&comboTribunal=rj,7189
2012,1699,58076,190000009816,00001479020126190091,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1051702012&comboTribunal=rj,7190
2012,1699,58076,190000009789,00001201020126190091,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1051432012&comboTribunal=rj,7191
2012,1699,58203,190000009456,00001445020126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1047312012&comboTribunal=rj,7192
2012,1699,58513,190000009096,00001782720126190054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1043362012&comboTribunal=rj,7193
2012,1699,58149,190000009067,00000885520126190139,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1043042012&comboTribunal=rj,7194
2012,1699,58084,190000022340,00002565420126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1196832012&comboTribunal=rj,7195
2012,1699,58084,190000022343,00002590920126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1196862012&comboTribunal=rj,7196
2012,1699,58084,190000022342,00002582420126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1196852012&comboTribunal=rj,7197
2012,1699,58572,190000020686,00003542420126190048,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1177862012&comboTribunal=rj,7198
2012,1699,59218,190000026581,00002954120126190111,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1259302012&comboTribunal=rj,7199
2012,1699,58513,190000011461,00001661320126190054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1071512012&comboTribunal=rj,7200
2012,1699,59153,190000009827,00003103520126190038,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1051822012&comboTribunal=rj,7201
2012,1699,58858,190000024220,00001641220126190032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1218312012&comboTribunal=rj,7202
2012,1699,58610,190000011052,00000902220126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1067052012&comboTribunal=rj,7203
2012,1699,59072,190000019222,00000351720126190061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1161902012&comboTribunal=rj,7204
2012,1699,59013,190000027218,00007653820126190187,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1281442012&comboTribunal=rj,7205
2012,1699,58378,190000016244,00002600520126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1129862012&comboTribunal=rj,7206
2012,1699,58475,190000018279,00001031720126190109,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1152032012&comboTribunal=rj,7207
2012,1699,58475,190000010082,00002166820126190109,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1055032012&comboTribunal=rj,7208
2012,1699,58467,190000025993,00003715220126190083,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1248252012&comboTribunal=rj,7209
2012,1699,58610,190000012915,00002427020126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1089662012&comboTribunal=rj,7210
2012,1699,58378,190000028006,00004887720126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1493222012&comboTribunal=rj,7211
2012,1699,58378,190000019491,00001016220126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1164802012&comboTribunal=rj,7212
2012,1699,58378,190000013657,00003649420126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1099692012&comboTribunal=rj,7213
2012,1699,58378,190000013654,00003614220126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1099662012&comboTribunal=rj,7214
2012,1699,58009,190000007914,00000655220126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030102012&comboTribunal=rj,7215
2012,1699,58009,190000007897,00000481620126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029932012&comboTribunal=rj,7216
2012,1699,58009,190000007901,00000525320126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029972012&comboTribunal=rj,7217
2012,1699,58009,190000007909,00000603020126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030052012&comboTribunal=rj,7218
2012,1699,58009,190000007906,00000577520126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030022012&comboTribunal=rj,7219
2012,1699,58009,190000007911,00000629720126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030072012&comboTribunal=rj,7220
2012,1699,58009,190000007899,00000508320126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029952012&comboTribunal=rj,7221
2012,1699,58009,190000007907,00000586020126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030032012&comboTribunal=rj,7222
2012,1699,58009,190000007904,00000550820126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030002012&comboTribunal=rj,7223
2012,1699,58009,190000007908,00000594520126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030042012&comboTribunal=rj,7224
2012,1699,58009,190000007903,00000542320126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029992012&comboTribunal=rj,7225
2012,1699,58009,190000007912,00000638220126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030082012&comboTribunal=rj,7226
2012,1699,58009,190000007905,00000569020126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030012012&comboTribunal=rj,7227
2012,1699,58009,190000007898,00000499820126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029942012&comboTribunal=rj,7228
2012,1699,58378,190000026261,00002973220126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1253052012&comboTribunal=rj,7229
2012,1699,58122,190000019304,00003605220126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1162772012&comboTribunal=rj,7230
2012,1699,58122,190000016578,00002054920126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1133692012&comboTribunal=rj,7231
2012,1699,58556,190000028122,00002475320126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1567902012&comboTribunal=rj,7232
2012,1699,58556,190000028121,00002466820126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1567892012&comboTribunal=rj,7233
2012,1699,58556,190000014789,00001383920126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1113162012&comboTribunal=rj,7234
2012,1699,58130,190000013122,00002992620126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1092362012&comboTribunal=rj,7235
2012,1699,58440,190000000751,00002177720126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930412012&comboTribunal=rj,7236
2012,1699,58440,190000000760,00002263920126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930502012&comboTribunal=rj,7237
2012,1699,58440,190000000759,00002255420126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930492012&comboTribunal=rj,7238
2012,1699,58262,190000011545,00000553620126190181,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1073212012&comboTribunal=rj,7239
2012,1699,59293,190000005216,00002001820126190141,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=997132012&comboTribunal=rj,7240
2012,1699,58068,190000003559,00001188420126190141,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=976452012&comboTribunal=rj,7241
2012,1699,58050,190000005063,00000707520126190093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=995292012&comboTribunal=rj,7242
2012,1699,59293,190000004890,00000313120126190141,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=993252012&comboTribunal=rj,7243
2012,1699,59293,190000004893,00000348320126190141,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=993282012&comboTribunal=rj,7244
2012,1699,58009,190000007902,00000533820126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029982012&comboTribunal=rj,7245
2012,1699,58009,190000007900,00000516820126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1029962012&comboTribunal=rj,7246
2012,1699,58009,190000007910,00000611520126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030062012&comboTribunal=rj,7247
2012,1699,58009,190000007913,00000646720126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030092012&comboTribunal=rj,7248
2012,1699,58203,190000006403,00002890920126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1012142012&comboTribunal=rj,7249
2012,1699,58203,190000006388,00002674820126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1011992012&comboTribunal=rj,7250
2012,1699,58084,190000006334,00002010620126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1011132012&comboTribunal=rj,7251
2012,1699,58157,190000005980,00000589620126190049,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1006572012&comboTribunal=rj,7252
2012,1699,58050,190000025605,00004076420126190093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1241322012&comboTribunal=rj,7253
2012,1699,59196,190000008255,00001336520126190040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1033972012&comboTribunal=rj,7254
2012,1699,58513,190000028049,00002034020126190054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1521292012&comboTribunal=rj,7255
2012,1699,58173,190000007929,00000966120126190097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1030452012&comboTribunal=rj,7256
2012,1699,58440,190000000761,00002272420126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930512012&comboTribunal=rj,7257
2012,1699,58440,190000000763,00002299120126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930532012&comboTribunal=rj,7258
2012,1699,58130,190000022558,00003512220126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1199152012&comboTribunal=rj,7259
2012,1699,58033,190000021795,00003548620126190092,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1190842012&comboTribunal=rj,7260
2012,1699,58289,190000020944,00002126520126190130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1180812012&comboTribunal=rj,7261
2012,1699,58289,190000020959,00002273420126190130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1180962012&comboTribunal=rj,7262
2012,1699,58122,190000020901,00004791320126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1180312012&comboTribunal=rj,7263
2012,1699,58122,190000020900,00004782820126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1180302012&comboTribunal=rj,7264
2012,1699,58130,190000022395,00004075520126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1197432012&comboTribunal=rj,7265
2012,1699,58556,190000017111,00001660720126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1139482012&comboTribunal=rj,7266
2012,1699,58556,190000017110,00001652220126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1139472012&comboTribunal=rj,7267
2012,1699,59196,190000020131,00002202120126190040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1171812012&comboTribunal=rj,7268
2012,1699,58793,190000019367,00003460420126190030,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1163452012&comboTribunal=rj,7269
2012,1699,58130,190000016840,00002179220126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1136612012&comboTribunal=rj,7270
2012,1699,58009,190000014464,00002984920126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1109182012&comboTribunal=rj,7271
2012,1699,59013,190000014122,00006120520126190187,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1104732012&comboTribunal=rj,7272
2012,1699,59013,190000014138,00006285620126190187,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1104892012&comboTribunal=rj,7273
2012,1699,58556,190000013922,00001626720126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1102542012&comboTribunal=rj,7274
2012,1699,58289,190000013902,00000896720126190130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1102242012&comboTribunal=rj,7275
2012,1699,58467,190000013682,00002104220126190083,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1099962012&comboTribunal=rj,7276
2012,1699,58513,190000012376,00001168420126190054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1082592012&comboTribunal=rj,7277
2012,1699,58513,190000012374,00001141720126190054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1082572012&comboTribunal=rj,7278
2012,1699,58173,190000010575,00000610420126190097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1061022012&comboTribunal=rj,7279
2012,1699,58440,190000009558,00002827220126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1048952012&comboTribunal=rj,7280
2012,1699,58440,190000009562,00002861220126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1048992012&comboTribunal=rj,7281
2012,1699,58289,190000013311,00001441820126190130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1095432012&comboTribunal=rj,7282
2012,1699,58173,190000011442,00000861720126190097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1071312012&comboTribunal=rj,7283
2012,1699,58610,190000011413,00001092820126190043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1070992012&comboTribunal=rj,7284
2012,1699,58149,190000010729,00001855520126190139,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1062962012&comboTribunal=rj,7285
2012,1699,58351,190000010321,00001474420126190074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1058192012&comboTribunal=rj,7286
2012,1699,58041,190000002078,00006676120126190152,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=955652012&comboTribunal=rj,7287
2012,1699,58009,190000017445,00001954220126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1142962012&comboTribunal=rj,7288
2012,1699,58556,190000019152,00002041920126190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1161162012&comboTribunal=rj,7289
2012,1699,58270,190000018263,00000805120126190051,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1151862012&comboTribunal=rj,7290
2012,1699,58270,190000018262,00000796620126190051,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1151852012&comboTribunal=rj,7291
2012,1699,59099,190000013976,00002318120126190062,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1103182012&comboTribunal=rj,7292
2012,1699,58203,190000009470,00001583420126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1047452012&comboTribunal=rj,7293
2012,1699,59218,190000008554,00000685120126190111,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1037402012&comboTribunal=rj,7294
2012,1699,58777,190000016714,00002017420126190085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1135182012&comboTribunal=rj,7295
2012,1699,58777,190000016714,00002017420126190085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1135182012&comboTribunal=rj,7378
2012,1699,58777,190000016713,00002008920126190085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1135172012&comboTribunal=rj,7296
2012,1699,58777,190000016713,00002008920126190085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1135172012&comboTribunal=rj,7377
2012,1699,59153,190000009846,00003250420126190038,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1052012012&comboTribunal=rj,7297
2012,1699,59153,190000009821,00003042820126190038,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1051762012&comboTribunal=rj,7298
2012,1699,58858,190000024234,00000342220126190032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1218462012&comboTribunal=rj,7299
2012,1699,58858,190000024022,00001043920126190032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1215962012&comboTribunal=rj,7300
2012,1699,58459,190000025698,00000201220126190073,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1243832012&comboTribunal=rj,7301
2012,1699,58033,190000022590,00002941620126190092,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1199482012&comboTribunal=rj,7302
2012,1699,58599,190000027406,00002148920126190112,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1286152012&comboTribunal=rj,7303
2012,1699,58165,190000025868,00003735420126190040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1246362012&comboTribunal=rj,7304
2012,1699,58203,190000028529,00003471220126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1776002012&comboTribunal=rj,7305
2012,1699,58203,190000007669,00001210720126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1027172012&comboTribunal=rj,7306
2012,1699,58203,190000007665,00001176720126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1027132012&comboTribunal=rj,7307
2012,1699,58203,190000007668,00001202220126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1027162012&comboTribunal=rj,7308
2012,1699,58203,190000007660,00001124520126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1027082012&comboTribunal=rj,7309
2012,1699,58009,190000024122,00002655920126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1217122012&comboTribunal=rj,7310
2012,1699,58238,190000025587,00001276620126190102,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1240522012&comboTribunal=rj,7311
2012,1699,58025,190000026017,00003896420126190183,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1248782012&comboTribunal=rj,7312
2012,1699,58459,190000025799,00001032820126190073,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1245172012&comboTribunal=rj,7313
2012,1699,58378,190000019477,00000877820126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1164662012&comboTribunal=rj,7314
2012,1699,58122,190000024755,00006385320126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1225732012&comboTribunal=rj,7315
2012,1699,58122,190000019315,00003726620126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1162882012&comboTribunal=rj,7316
2012,1699,58300,190000009139,00003322420126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1043862012&comboTribunal=rj,7317
2012,1699,58122,190000014988,00001708920126190138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1115492012&comboTribunal=rj,7318
2012,1699,58130,190000013141,00003166220126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1092552012&comboTribunal=rj,7319
2012,1699,58440,190000012863,00002991120126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1088962012&comboTribunal=rj,7320
2012,1699,58009,190000012331,00000204820126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1082082012&comboTribunal=rj,7321
2012,1699,58386,190000002876,00001749320126190052,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=966082012&comboTribunal=rj,7322
2012,1699,58440,190000000221,00001553720126190198,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=907082012&comboTribunal=rj,7323
2012,1699,58696,190000000058,00000871620126190157,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=860592012&comboTribunal=rj,7324
2012,1699,58696,190000000058,00000871620126190157,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=860592012&comboTribunal=rj,7376
2012,1699,58998,190000004358,00001241520126190037,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=986282012&comboTribunal=rj,7325
2012,1699,58130,190000007444,00000966420126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1024612012&comboTribunal=rj,7326
2012,1699,58203,190000007380,00000596420126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1023942012&comboTribunal=rj,7327
2012,1699,58637,190000007328,00001093920126190201,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1023382012&comboTribunal=rj,7328
2012,1699,58408,190000006113,00000374220126190172,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1008222012&comboTribunal=rj,7329
2012,1699,58173,190000005119,00000394320126190097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=995952012&comboTribunal=rj,7330
2012,1699,58173,190000005117,00000377320126190097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=995932012&comboTribunal=rj,7331
2012,1699,58203,190000006399,00002856920126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1012102012&comboTribunal=rj,7332
2012,1699,58157,190000006345,00000927120126190049,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1011262012&comboTribunal=rj,7333
2012,1699,58432,190000004827,00001352820126190107,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=992472012&comboTribunal=rj,7334
2012,1699,58432,190000004826,00001344320126190107,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=992462012&comboTribunal=rj,7335
2012,1699,58360,190000014197,00001834920126190151,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1105672012&comboTribunal=rj,7336
2012,1699,58130,190000008402,00003685820126190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1035752012&comboTribunal=rj,7337
2012,1699,58068,190000000801,00000572920126190141,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=931412012&comboTribunal=rj,7338
2012,1699,58530,190000004711,00001461920126190055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=991072012&comboTribunal=rj,7339
2012,1699,58530,190000004710,00001453420126190055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=991062012&comboTribunal=rj,7340
2012,1699,58033,190000022307,00002725520126190092,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1196472012&comboTribunal=rj,7341
2012,1699,58033,190000022306,00002717020126190092,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1196462012&comboTribunal=rj,7342
2012,1699,58378,190000021704,00001422920126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1189872012&comboTribunal=rj,7343
2012,1699,58378,190000021705,00001431420126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1189882012&comboTribunal=rj,7344
2012,1699,58378,190000021689,00001276020126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1189722012&comboTribunal=rj,7345
2012,1699,58378,190000021405,00002878520126190104,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1186712012&comboTribunal=rj,7346
2012,1699,58262,190000021188,00000432220126190181,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1183902012&comboTribunal=rj,7347
2012,1699,58262,190000021187,00000423720126190181,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1183892012&comboTribunal=rj,7348
2012,1699,58300,190000019924,00003582220126190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1169622012&comboTribunal=rj,7349
2012,1699,58114,190000019824,00002594720126190095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1168422012&comboTribunal=rj,7350
2012,1699,58203,190000019532,00001679320126190184,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1165332012&comboTribunal=rj,7351
2012,1699,58408,190000016271,00001863820126190172,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1130202012&comboTribunal=rj,7352
