electionYear,electionID,electoralUnitID,candidateID,sraperID
2008,17522,02259,7541,2901
2008,17522,02259,7561,2902
2008,17522,02259,7544,2903
2008,17522,02810,7618,2904
2008,17522,02810,7619,2905
2008,14422,06076,80,2906
2008,14422,06076,81,2907
2008,14422,06157,885,2908
2008,14422,06157,1223,2909
2008,14422,06157,1371,2910
2008,14422,06157,1224,2911
2008,14422,06157,1372,2912
2008,14422,06157,887,2913
2008,14422,06084,1486,2914
2008,14422,33154,4990,2915
2008,14422,33154,4991,2916
2008,14422,33170,21155,2917
2008,14422,33170,27260,2918
2008,14422,33170,27261,2919
2008,14422,33294,13486,2920
2008,14422,33294,6282,2921
2008,14422,33294,6288,2922
2008,14422,33294,6294,2923
2008,14422,33332,8592,2924
2008,14422,33332,23563,2925
2008,14422,33332,8491,2926
2008,14422,33332,23576,2927
2008,14422,33413,15560,2928
2008,14422,33413,15565,2929
2008,14422,33618,26763,2930
2008,14422,33634,17740,2931
2008,14422,33634,17650,2932
2008,14422,33634,17652,2933
2008,14422,33634,20168,2934
2008,14422,33693,33449,2935
2008,14422,33693,5715,2936
2008,14422,33758,5029,2937
2008,14422,33804,14397,2938
2008,14422,33804,30163,2939
2008,14422,33804,30167,2940
2008,14422,33804,30168,2941
2008,14422,33804,30169,2942
2008,14422,33804,30173,2943
2008,14422,33804,30174,2944
2008,14422,33812,3341,2945
2008,14422,33855,27625,2946
2008,14422,33855,27626,2947
2008,14422,33936,28255,2948
2008,14422,33979,2002,2949
2008,14422,33979,4793,2950
2008,14422,34037,20622,2951
2008,14422,34053,17531,2952
2008,14422,34096,23660,2953
2008,14422,34150,6878,2954
2008,14422,34150,18668,2955
2008,14422,34134,10554,2956
2008,14422,34274,10905,2957
2008,14422,34274,10916,2958
2008,14422,34290,15176,2959
2008,14422,34290,22836,2960
2008,14422,34290,22837,2961
2008,14422,34290,27824,2962
2008,14422,34290,23548,2963
2008,14422,34290,27830,2964
2008,14422,34290,27833,2965
2008,14422,34290,32908,2966
2008,14422,34290,27839,2967
2008,14422,34355,12320,2968
2008,14422,34355,12484,2969
2008,14422,30830,1,2970
2008,14422,34452,282,2971
2008,14422,34509,11282,2972
2008,14422,34592,29332,2973
2008,14422,34657,23638,2974
2008,14422,34657,23639,2975
2008,14422,34657,23643,2976
2008,14422,34657,23645,2977
2008,14422,34657,23649,2978
2008,14422,34657,33282,2979
2008,14422,34673,12277,2980
2008,14422,34690,2280,2981
2008,14422,34690,2283,2982
2008,14422,34690,2287,2983
2008,14422,34851,2343,2984
2008,14422,34851,2344,2985
2008,14422,34339,5931,2986
2008,14422,30872,4030,2987
2008,14422,30872,6959,2988
2008,14422,30872,6846,2989
2008,14422,34991,11559,2990
2008,14422,30058,27995,2991
2008,14422,30058,29018,2992
2008,14422,35211,4168,2993
2008,14422,35238,33179,2994
2008,14422,35238,29747,2995
2008,14422,35238,29755,2996
2008,14422,35254,16578,2997
2008,14422,33650,27334,2998
2008,14422,35335,11756,2999
2008,14422,35459,6338,3000
2008,14422,35459,7426,3001
2008,14422,35530,1843,3002
2008,14422,35556,20694,3003
2008,14422,35556,30436,3004
2008,14422,35556,29010,3005
2008,14422,35556,20698,3006
2008,14422,35556,29012,3007
2008,14422,35556,20704,3008
2008,14422,35556,29017,3009
2008,14422,35599,28941,3010
2008,14422,35599,28942,3011
2008,14422,35599,30176,3012
2008,14422,35599,30178,3013
2008,14422,35599,20593,3014
2008,14422,35599,30180,3015
2008,14422,35599,28885,3016
2008,14422,35637,1021,3017
2008,14422,35718,4032,3018
2008,14422,35718,4033,3019
2008,14422,35718,3419,3020
2008,14422,35718,4049,3021
2008,14422,35718,3963,3022
2008,14422,35734,20128,3023
2008,14422,35734,2480,3024
2008,14422,35777,12109,3025
2008,14422,35793,25486,3026
2008,14422,35793,25488,3027
2008,14422,35793,17443,3028
2008,14422,35793,17451,3029
2008,14422,35815,8525,3030
2008,14422,35815,8682,3031
2008,14422,35939,10687,3032
2008,14422,35939,31382,3033
2008,14422,35955,15274,3034
2008,14422,35955,15600,3035
2008,14422,35955,15606,3036
2008,14422,35955,15607,3037
2008,14422,35955,15609,3038
2008,14422,36137,22890,3039
2008,14422,36170,8406,3040
2008,14422,36170,8407,3041
2008,14422,36170,8408,3042
2008,14422,36170,8409,3043
2008,14422,36170,8410,3044
2008,14422,36170,8411,3045
2008,14422,36170,8412,3046
2008,14422,36170,8413,3047
2008,14422,36170,8414,3048
2008,14422,36170,8416,3049
2008,14422,36170,8417,3050
2008,14422,36170,8418,3051
2008,14422,36170,8419,3052
2008,14422,36170,8420,3053
2008,14422,36170,8421,3054
2008,14422,36170,8422,3055
2008,14422,36196,33687,3056
2008,14422,36234,3507,3057
2008,14422,36234,3510,3058
2008,14422,36250,32759,3059
2008,14422,36358,18473,3060
2008,14422,36374,15490,3061
2008,14422,36374,27532,3062
2008,14422,36374,27534,3063
2008,14422,30678,19062,3064
2008,14422,36510,18528,3065
2008,14422,36510,22395,3066
2008,14422,36536,9825,3067
2008,14422,36552,31562,3068
2008,14422,36552,31563,3069
2008,14422,36552,31575,3070
2008,14422,36579,9473,3071
2008,14422,36579,9699,3072
2008,14422,36633,24886,3073
2008,14422,36650,16333,3074
2008,14422,36650,32268,3075
2008,14422,36676,30808,3076
2008,14422,36692,22992,3077
2008,14422,36706,15982,3078
2008,14422,36730,19430,3079
2008,14422,36757,17887,3080
2008,14422,36757,17891,3081
2008,14422,36773,25944,3082
2008,14422,36820,21470,3083
2008,14422,36854,31780,3084
2008,14422,36854,33521,3085
2008,14422,36854,33038,3086
2008,14422,36854,33524,3087
2008,14422,36854,19654,3088
2008,14422,36854,31129,3089
2008,14422,36854,32980,3090
2008,14422,36854,14533,3091
2008,14422,36854,33523,3092
2008,14422,36854,18208,3093
2008,14422,36854,19320,3094
2008,14422,36854,31916,3095
2008,14422,36870,3886,3096
2008,14422,36919,19705,3097
2008,14422,36919,20243,3098
2008,14422,36919,30647,3099
2008,14422,36919,30649,3100
2008,14422,30007,20279,3101
2008,14422,36951,27223,3102
2008,14422,36978,5490,3103
2008,14422,36978,2691,3104
2008,14422,36978,5492,3105
2008,14422,37010,26847,3106
2008,14422,37010,26848,3107
2008,14422,37036,26784,3108
2008,14422,37095,23187,3109
2008,14422,37150,13890,3110
2008,14422,37176,1158,3111
2008,14422,37176,4720,3112
2008,14422,37419,24847,3113
2008,14422,37419,27246,3114
2008,14422,37419,27438,3115
2008,14422,37427,12505,3116
2008,14422,37427,12509,3117
2008,14422,37516,8860,3118
2008,14422,37532,12795,3119
2008,14422,37559,1728,3120
2008,14422,37559,1729,3121
2008,14422,37559,4740,3122
2008,14422,37559,4742,3123
2008,14422,37613,31214,3124
2008,14422,37613,33538,3125
2008,14422,37672,11163,3126
2008,14422,37680,18849,3127
2008,14422,37680,31441,3128
2008,14422,37737,18716,3129
2008,14422,37737,14713,3130
2008,14422,37737,14714,3131
2008,14422,37753,2206,3132
2008,14422,37753,2350,3133
2008,14422,37753,2213,3134
2008,14422,37850,22912,3135
2008,14422,37990,16134,3136
2008,14422,38016,10393,3137
2008,14422,38075,13253,3138
2008,14422,38075,33413,3139
2008,14422,38075,32002,3140
2008,14422,38091,28656,3141
2008,14422,38091,28266,3142
2008,14422,38164,32118,3143
2008,14422,39810,10035,3144
2008,14422,38172,12493,3145
2008,14422,39853,17567,3146
2008,14422,38270,28325,3147
2008,14422,38270,28326,3148
2008,14422,38318,9668,3149
2008,14422,38334,8561,3150
2008,14422,38342,7100,3151
2008,14422,38342,13625,3152
2008,14422,38342,13636,3153
2008,14422,38393,14767,3154
2008,14422,38490,8249,3155
2008,14422,38490,7217,3156
2008,14422,38555,33011,3157
2008,14422,38555,33013,3158
2008,14422,38555,33015,3159
2008,14422,38555,5050,3160
2008,14422,38555,33017,3161
2008,14422,38555,33018,3162
2008,14422,38555,31500,3163
2008,14422,38555,31503,3164
2008,14422,38555,33023,3165
2008,14422,38636,13001,3166
2008,14422,38636,13015,3167
2008,14422,38717,21758,3168
2008,14422,38717,20419,3169
2008,14422,38733,9839,3170
2008,14422,38733,9841,3171
2008,14422,38733,9843,3172
2008,14422,38733,6376,3173
2008,14422,38733,9851,3174
2008,14422,38750,26412,3175
2008,14422,38750,28492,3176
2008,14422,38750,14729,3177
2008,14422,38750,30307,3178
2008,14422,38750,28197,3179
2008,14422,38750,28113,3180
2008,14422,38750,30305,3181
2008,14422,38750,14872,3182
2008,14422,38750,26519,3183
2008,14422,38911,27711,3184
2008,14422,38911,27712,3185
2008,14422,38946,16563,3186
2008,14422,38946,20762,3187
2008,14422,38997,33130,3188
2008,14422,38997,33131,3189
2008,14422,38997,33132,3190
2008,14422,38997,33137,3191
2008,14422,38997,33138,3192
2008,14422,39012,27693,3193
2008,14422,39012,29329,3194
2008,14422,39047,5942,3195
2008,14422,39110,17668,3196
2008,14422,39110,18622,3197
2008,14422,39985,9477,3198
2008,14422,38830,7339,3199
2008,14422,38830,5753,3200
2008,14422,38830,7340,3201
2008,14422,38792,6664,3202
2008,14422,38822,13400,3203
2008,14422,38873,29092,3204
2008,14422,39179,13394,3205
2008,14422,39918,15170,3206
2008,14422,39233,11648,3207
2008,14422,39233,32691,3208
2008,14422,39233,32698,3209
2008,14422,39233,32700,3210
2008,14422,39233,32701,3211
2008,14422,39250,20917,3212
2008,14422,39250,21366,3213
2008,14422,39250,21572,3214
2008,14422,39276,6545,3215
2008,14422,39292,23847,3216
2008,14422,39373,26008,3217
2008,14422,39390,26401,3218
2008,14422,39454,29298,3219
2008,14422,39454,33029,3220
2008,14422,39454,16639,3221
2008,14422,39454,24753,3222
2008,14422,39454,24754,3223
2008,14422,39454,16642,3224
2008,14422,39454,16645,3225
2008,14422,39454,24761,3226
2008,14422,39454,16647,3227
2008,14422,39454,16648,3228
2008,14422,39454,24762,3229
2008,14422,39454,16649,3230
2008,14422,39454,16650,3231
2008,14422,39454,24764,3232
2008,14422,39454,11423,3233
2008,14422,39454,11425,3234
2008,14422,39489,16012,3235
2008,14422,39489,22705,3236
2008,14422,39497,11380,3237
2008,14422,39497,32381,3238
2008,14422,39551,33512,3239
2008,14422,39551,33513,3240
2008,14422,39551,31540,3241
2008,14422,39578,30844,3242
2008,14422,39578,32275,3243
2008,14422,39578,32684,3244
2008,14422,39578,31954,3245
2008,14422,39659,3488,3246
2008,14422,39659,3489,3247
2008,14422,39977,24153,3248
2008,14422,39977,24154,3249
2008,14422,39675,22065,3250
2008,14422,39713,7370,3251
2008,14422,39713,7268,3252
2008,14422,39713,4451,3253
2008,14422,33090,14256,3254
2008,14422,33090,14257,3255
2008,17522,34339,33781,3256
2008,17522,34339,33783,3257
2008,17522,35874,33825,3258
2008,17522,35874,33826,3259
2008,17522,36250,33743,3260
2008,17522,39748,33943,3261
2008,17522,39748,33944,3262
2008,14422,13218,9382,3263
2008,14422,13218,9383,3264
2008,14422,13773,12422,3265
2008,14422,13188,12532,3266
2008,14422,14079,12533,3267
2008,14422,14079,12534,3268
2008,14422,14117,4096,3269
2008,14422,14192,7367,3270
2008,14422,14753,11754,3271
2008,14422,14915,7448,3272
2008,14422,15113,4668,3273
2008,14422,15253,5905,3274
2008,14422,15253,12528,3275
2008,14422,15717,3285,3276
2008,14422,15717,3286,3277
2008,14422,15717,3001,3278
2008,14422,15830,5330,3279
2008,17522,13099,12569,3280
2008,17522,15938,12653,3281
2008,17522,15938,12654,3282
2008,17522,15458,12543,3283
2008,17522,98558,12583,3284
2008,14422,56057,6808,3285
2008,14422,56057,6830,3286
2008,14422,56057,6498,3287
2008,14422,56057,6503,3288
2008,14422,56090,3167,3289
2008,14422,56090,3514,3290
2008,14422,56111,1630,3291
2008,14422,56138,1,3292
2008,14422,56138,2,3293
2008,14422,56235,7399,3294
2008,14422,56251,6677,3295
2008,14422,56251,6802,3296
2008,14422,56251,6805,3297
2008,14422,56294,4498,3298
2008,14422,56332,5344,3299
2008,14422,56430,949,3300
2008,14422,56430,950,3301
2008,14422,56430,7419,3302
2008,14422,56430,1219,3303
2008,14422,56472,768,3304
2008,14422,56456,5626,3305
2008,14422,56456,5976,3306
2008,14422,56456,5627,3307
2008,14422,56553,5242,3308
2008,14422,56553,5711,3309
2008,14422,57134,709,3310
2008,14422,57134,710,3311
2008,14422,56618,6128,3312
2008,14422,56650,6836,3313
2008,14422,56650,1012,3314
2008,14422,56650,6837,3315
2008,14422,56650,7365,3316
2008,14422,56650,6890,3317
2008,14422,56650,6848,3318
2008,14422,56120,3338,3319
2008,14422,56790,6378,3320
2008,14422,57150,3650,3321
2008,14422,57150,4143,3322
2008,14422,57150,4156,3323
2008,14422,56871,1690,3324
2008,14422,56871,711,3325
2008,14422,56871,1691,3326
2008,14422,56871,712,3327
2008,14422,56898,3290,3328
2008,14422,56936,6908,3329
2008,14422,56979,6881,3330
2008,14422,56979,6944,3331
2008,14422,56979,6899,3332
2008,14422,57959,4236,3333
2008,14422,57959,3937,3334
2008,14422,57010,1995,3335
2008,14422,57010,1996,3336
2008,14422,57010,1192,3337
2008,14422,56081,1175,3338
2008,14422,56081,182,3339
2008,14422,57037,6157,3340
2008,14422,57037,7484,3341
2008,14422,57037,6171,3342
2008,14422,57037,7261,3343
2008,14422,56022,3401,3344
2008,14422,56022,3403,3345
2008,17522,57134,7605,3346
2008,14422,92150,12814,3347
2008,14422,96610,16113,3348
2008,14422,92258,15322,3349
2008,14422,92215,589,3350
2008,14422,96717,16350,3351
2008,14422,92550,13406,3352
2008,14422,92550,13407,3353
2008,14422,92630,5402,3354
2008,14422,92630,12043,3355
2008,14422,92770,1000,3356
2008,14422,93262,2518,3357
2008,14422,92819,3782,3358
2008,14422,92819,17822,3359
2008,14422,93122,12281,3360
2008,14422,92916,12840,3361
2008,14422,92061,9340,3362
2008,14422,92061,9345,3363
2008,14422,92991,11083,3364
2008,14422,92991,11084,3365
2008,14422,92100,2342,3366
2008,14422,93254,17728,3367
2008,14422,93270,9880,3368
2008,14422,93297,12474,3369
2008,14422,93297,13605,3370
2008,14422,93319,11065,3371
2008,14422,93319,10865,3372
2008,14422,93092,12263,3373
2008,14422,96750,9569,3374
2008,14422,92223,10535,3375
2008,14422,93530,16068,3376
2008,14422,93998,17833,3377
2008,14422,93998,10593,3378
2008,14422,92282,4932,3379
2008,14422,92282,4938,3380
2008,14422,94137,14134,3381
2008,14422,94234,6812,3382
2008,14422,94277,9844,3383
2008,14422,94315,13488,3384
2008,14422,94455,3966,3385
2008,14422,94455,3967,3386
2008,14422,94455,3485,3387
2008,14422,94595,5449,3388
2008,14422,94595,18066,3389
2008,14422,94730,779,3390
2008,14422,94757,4799,3391
2008,14422,94757,17834,3392
2008,14422,94870,6498,3393
2008,14422,94897,10616,3394
2008,14422,94935,12004,3395
2008,14422,94935,7931,3396
2008,14422,96539,18027,3397
2008,14422,95010,9469,3398
2008,14422,95010,9476,3399
2008,14422,95176,414,3400
2008,14422,95176,415,3401
2008,14422,95451,2378,3402
2008,14422,95451,2379,3403
2008,14422,95451,2382,3404
2008,14422,95451,2384,3405
2008,14422,95451,2387,3406
2008,14422,95958,12218,3407
2008,14422,95575,3310,3408
2008,14422,95575,3311,3409
2008,14422,93041,17849,3410
2008,14422,93041,11754,3411
2008,14422,93041,17859,3412
2008,14422,95630,13539,3413
2008,14422,95630,5221,3414
2008,14422,95818,1026,3415
2008,14422,95818,2053,3416
2008,14422,96776,16303,3417
2008,14422,96776,16874,3418
2008,14422,96776,15058,3419
2008,14422,96776,16957,3420
2008,14422,92703,14671,3421
2008,14422,92703,14672,3422
2008,14422,92703,14673,3423
2008,14422,92703,14674,3424
2008,14422,92703,14675,3425
2008,14422,92703,14676,3426
2008,14422,92703,14677,3427
2008,14422,92703,14678,3428
2008,14422,92703,14679,3429
2008,14422,92703,14680,3430
2008,14422,92703,14681,3431
2008,14422,92703,14682,3432
2008,14422,92703,15855,3433
2008,14422,92703,14683,3434
2008,14422,92703,14684,3435
2008,14422,92703,14685,3436
2008,14422,92703,14686,3437
2008,14422,92703,14687,3438
2008,14422,92703,14688,3439
2008,14422,96091,9495,3440
2008,14422,96091,8561,3441
2008,14422,95915,10661,3442
2008,14422,95931,11496,3443
2008,14422,96059,9906,3444
2008,14422,96253,14698,3445
2008,14422,96253,12440,3446
2008,14422,96938,10814,3447
2008,14422,96938,10817,3448
2008,14422,93343,16185,3449
2008,14422,93343,16188,3450
2008,14422,93343,16259,3451
2008,14422,07056,3689,3452
2008,14422,07021,8765,3453
2008,14422,07110,1665,3454
2008,14422,07137,10000,3455
2008,14422,07137,10145,3456
2008,14422,07137,13309,3457
2008,14422,07064,8352,3458
2008,14422,07064,5107,3459
2008,14422,07064,7804,3460
2008,14422,07064,7822,3461
2008,14422,07064,8239,3462
2008,14422,07064,7827,3463
2008,14422,09679,2798,3464
2008,14422,09610,7918,3465
2008,14422,07129,12396,3466
2008,14422,07250,18542,3467
2008,14422,07250,18543,3468
2008,14422,07250,4281,3469
2008,14422,07250,18553,3470
2008,14422,07250,18556,3471
2008,14422,07277,7172,3472
2008,14422,07315,265,3473
2008,14422,07315,8674,3474
2008,14422,07315,3726,3475
2008,14422,07331,11186,3476
2008,14422,07331,10336,3477
2008,14422,07331,11404,3478
2008,14422,07161,17518,3479
2008,14422,07161,3761,3480
2008,14422,07161,3762,3481
2008,14422,07161,3765,3482
2008,14422,07200,4193,3483
2008,14422,07200,5562,3484
2008,14422,07200,5563,3485
2008,14422,07200,4194,3486
2008,14422,07323,6315,3487
2008,14422,07323,8907,3488
2008,14422,09555,4876,3489
2008,14422,09555,5644,3490
2008,14422,09555,11175,3491
2008,14422,09555,11178,3492
2008,14422,09555,4877,3493
2008,14422,07285,15614,3494
2008,14422,07366,11225,3495
2008,14422,07455,10701,3496
2008,14422,07455,2565,3497
2008,14422,07455,527,3498
2008,14422,07455,10711,3499
2008,14422,07455,10721,3500
2008,14422,07471,5531,3501
2008,14422,07471,5532,3502
2008,14422,07471,18541,3503
2008,14422,07382,17503,3504
2008,14422,07510,1714,3505
2008,14422,07510,1715,3506
2008,14422,07579,5838,3507
2008,14422,07579,9362,3508
2008,14422,07579,9363,3509
2008,14422,07579,9189,3510
2008,14422,07579,16635,3511
2008,14422,07579,16636,3512
2008,14422,07579,16637,3513
2008,14422,07579,16638,3514
2008,14422,07579,16639,3515
2008,14422,07579,9191,3516
2008,14422,07579,9192,3517
2008,14422,07579,9193,3518
2008,14422,07579,9194,3519
2008,14422,07579,16640,3520
2008,14422,07579,16641,3521
2008,14422,07579,16642,3522
2008,14422,07579,9196,3523
2008,14422,07579,9197,3524
2008,14422,07579,9198,3525
2008,14422,07579,9199,3526
2008,14422,07579,9200,3527
2008,14422,07579,9201,3528
2008,14422,07579,9202,3529
2008,14422,07579,9203,3530
2008,14422,07579,16646,3531
2008,14422,07579,17384,3532
2008,14422,07579,16647,3533
2008,14422,07579,9205,3534
2008,14422,07579,9206,3535
2008,14422,07579,9207,3536
2008,14422,07579,16648,3537
2008,14422,07579,9208,3538
2008,14422,07579,16649,3539
2008,14422,07579,9209,3540
2008,14422,07579,9210,3541
2008,14422,07579,9211,3542
2008,14422,07447,6428,3543
2008,14422,07447,3900,3544
2008,14422,07447,7520,3545
2008,14422,07617,3799,3546
2008,14422,07617,3801,3547
2008,14422,07617,3585,3548
2008,14422,07501,13145,3549
2008,14422,07714,5132,3550
2008,14422,07714,5133,3551
2008,14422,07714,5094,3552
2008,14422,07714,7751,3553
2008,14422,07773,2534,3554
2008,14422,07811,5513,3555
2008,14422,07854,9234,3556
2008,14422,07609,10634,3557
2008,14422,07609,12550,3558
2008,14422,07625,4991,3559
2008,14422,07625,4892,3560
2008,14422,07641,8982,3561
2008,14422,07641,8988,3562
2008,14422,07641,9002,3563
2008,14422,07668,3618,3564
2008,14422,07668,946,3565
2008,14422,07668,985,3566
2008,14422,07668,989,3567
2008,14422,07668,991,3568
2008,14422,07668,1156,3569
2008,14422,07978,6900,3570
2008,14422,07684,4935,3571
2008,14422,08010,2778,3572
2008,14422,08010,2781,3573
2008,14422,07765,2506,3574
2008,14422,08117,267,3575
2008,14422,08095,13085,3576
2008,14422,07781,5579,3577
2008,14422,07862,16170,3578
2008,14422,08192,8915,3579
2008,14422,08192,11016,3580
2008,14422,08192,11017,3581
2008,14422,08192,8917,3582
2008,14422,08257,1040,3583
2008,14422,08257,1041,3584
2008,14422,07889,4807,3585
2008,14422,07900,17612,3586
2008,14422,07900,17621,3587
2008,14422,07927,8647,3588
2008,14422,08273,3102,3589
2008,14422,08273,3103,3590
2008,14422,08290,13633,3591
2008,14422,08338,2290,3592
2008,14422,08338,2296,3593
2008,14422,08397,6179,3594
2008,14422,08397,17317,3595
2008,14422,07986,241,3596
2008,14422,08451,1643,3597
2008,14422,08028,3496,3598
2008,14422,08028,16058,3599
2008,14422,08028,3663,3600
2008,14422,08028,16065,3601
2008,14422,08028,15983,3602
2008,14422,08028,13859,3603
2008,14422,08516,12030,3604
2008,14422,08516,10371,3605
2008,14422,08516,12035,3606
2008,14422,08516,12042,3607
2008,14422,08516,12043,3608
2008,14422,08559,5030,3609
2008,14422,08044,16473,3610
2008,14422,08044,16981,3611
2008,14422,08044,16985,3612
2008,14422,08044,17029,3613
2008,14422,08494,10211,3614
2008,14422,08494,10213,3615
2008,14422,08494,11588,3616
2008,14422,08494,10221,3617
2008,14422,08494,9574,3618
2008,14422,08494,11883,3619
2008,14422,08613,17781,3620
2008,14422,08613,14933,3621
2008,14422,08613,13355,3622
2008,14422,08613,17782,3623
2008,14422,08613,18681,3624
2008,14422,08060,8436,3625
2008,14422,08060,8508,3626
2008,14422,08060,10126,3627
2008,14422,08060,10127,3628
2008,14422,08060,13492,3629
2008,14422,08060,8793,3630
2008,14422,08060,8794,3631
2008,14422,08060,10135,3632
2008,14422,08656,18022,3633
2008,14422,08699,7604,3634
2008,14422,08710,16169,3635
2008,14422,08770,10200,3636
2008,14422,08770,11088,3637
2008,14422,08141,12614,3638
2008,14422,08141,12731,3639
2008,14422,08141,12620,3640
2008,14422,08850,5546,3641
2008,14422,08850,5822,3642
2008,14422,08850,12824,3643
2008,14422,08850,12825,3644
2008,14422,08850,12826,3645
2008,14422,08850,12828,3646
2008,14422,08850,5827,3647
2008,14422,08850,12829,3648
2008,14422,08168,3603,3649
2008,14422,08168,18065,3650
2008,14422,08184,6954,3651
2008,14422,08184,6958,3652
2008,14422,08958,16352,3653
2008,14422,08249,5455,3654
2008,14422,08249,5457,3655
2008,14422,09032,9962,3656
2008,14422,08460,8383,3657
2008,14422,08524,11083,3658
2008,14422,08524,9645,3659
2008,14422,08524,10012,3660
2008,14422,08524,10028,3661
2008,14422,08540,3842,3662
2008,14422,08540,6586,3663
2008,14422,08540,3859,3664
2008,14422,09059,1565,3665
2008,14422,09059,1760,3666
2008,14422,09059,17701,3667
2008,14422,09075,9184,3668
2008,14422,09091,6783,3669
2008,14422,09091,8405,3670
2008,14422,08265,589,3671
2008,14422,09113,6460,3672
2008,14422,09113,18561,3673
2008,14422,09113,6069,3674
2008,14422,09113,6559,3675
2008,14422,08281,16032,3676
2008,14422,09156,9893,3677
2008,14422,08893,13240,3678
2008,14422,08303,10580,3679
2008,14422,08346,2468,3680
2008,14422,09210,7016,3681
2008,14422,09210,7016,3682
2008,14422,09210,16003,3683
2008,14422,09237,2176,3684
2008,14422,08389,13790,3685
2008,14422,08427,2137,3686
2008,14422,09270,290,3687
2008,14422,09270,1347,3688
2008,14422,09270,7963,3689
2008,14422,09270,1703,3690
2008,14422,09270,1195,3691
2008,14422,09270,1711,3692
2008,14422,09334,1654,3693
2008,14422,09350,13501,3694
2008,14422,08567,7610,3695
2008,14422,08567,7613,3696
2008,14422,09415,5389,3697
2008,14422,08605,6430,3698
2008,14422,09431,16090,3699
2008,14422,09431,16099,3700
2008,14422,09431,15708,3701
2008,14422,09458,17467,3702
2008,14422,09474,12276,3703
2008,14422,09474,12165,3704
2008,14422,09490,17926,3705
2008,14422,09490,17927,3706
2008,14422,09490,17928,3707
2008,14422,09490,17929,3708
2008,14422,09490,18663,3709
2008,14422,09490,10448,3710
2008,14422,09490,17930,3711
2008,14422,08621,13461,3712
2008,14422,09717,8709,3713
2008,17524,09156,18983,3714
2008,17524,09156,18984,3715
2008,17522,07129,18883,3716
2008,17522,07463,18861,3717
2008,17522,08117,18821,3718
2008,17522,08117,18823,3719
2008,17522,08117,18822,3720
2008,17522,08117,18824,3721
2008,17522,09156,18923,3722
2008,17522,08621,18887,3723
2008,17522,07005,18961,3724
2008,17522,07005,18962,3725
2008,14422,40266,49522,3726
2008,14422,46256,41330,3727
2008,14422,46256,42430,3728
2008,14422,46370,46717,3729
2008,14422,51411,52823,3730
2008,14422,51411,52826,3731
2008,14422,53333,36622,3732
2008,14422,53333,36623,3733
2008,14422,53333,36634,3734
2008,17522,41955,66671,3735
2008,17522,41955,66672,3736
2008,17522,46272,66663,3737
2008,17522,41408,66623,3738
2008,17522,41408,66625,3739
2008,17522,41408,66626,3740
2008,17522,41408,66624,3741
2008,17522,51411,66677,3742
2008,17522,51411,66675,3743
2008,17522,51411,66678,3744
2008,17522,51411,66676,3745
2008,14422,90212,5712,3746
2008,14422,90379,3736,3747
2008,14422,90379,3737,3748
2008,14422,90379,3654,3749
2008,14422,90395,5922,3750
2008,14422,90530,4617,3751
2008,14422,90530,4619,3752
2008,14422,90573,4774,3753
2008,14422,90573,4874,3754
2008,14422,90611,4860,3755
2008,14422,90735,105,3756
2008,14422,98078,1625,3757
2008,14422,91030,4936,3758
2008,14422,91138,1814,3759
2008,14422,55000,2067,3760
2008,14422,91235,5469,3761
2008,14422,91235,5475,3762
2008,14422,91375,4221,3763
2008,14422,91456,5645,3764
2008,14422,91880,1365,3765
2008,14422,91596,689,3766
2008,14422,89877,2466,3767
2008,14422,89877,2773,3768
2008,14422,89877,3359,3769
2008,14422,90042,4693,3770
2008,14422,90042,4695,3771
2008,14422,90042,5436,3772
2008,14422,90093,2765,3773
2008,14422,90239,2590,3774
2008,14422,90239,2591,3775
2008,14422,90336,4768,3776
2008,14422,90336,4769,3777
2008,14422,90336,4797,3778
2008,14422,90336,918,3779
2008,14422,90352,2756,3780
2008,14422,90484,3023,3781
2008,14422,90506,4649,3782
2008,14422,91936,4460,3783
2008,14422,90760,2358,3784
2008,14422,90760,2373,3785
2008,14422,90590,1707,3786
2008,14422,90522,4093,3787
2008,14422,90522,4094,3788
2008,14422,90522,634,3789
2008,14422,90522,4428,3790
2008,14422,89788,6269,3791
2008,14422,89788,6359,3792
2008,14422,89796,8337,3793
2008,14422,89796,8726,3794
2008,14422,89796,8342,3795
2008,14422,89796,8348,3796
2008,14422,99015,3673,3797
2008,14422,90280,18,3798
2008,14422,90280,19,3799
2008,14422,90280,3611,3800
2008,14422,90425,6250,3801
2008,14422,90425,2987,3802
2008,14422,90425,2544,3803
2008,14422,90476,7973,3804
2008,14422,90476,7974,3805
2008,14422,90476,7975,3806
2008,14422,90476,7976,3807
2008,14422,90476,7977,3808
2008,14422,90476,7978,3809
2008,14422,90476,7979,3810
2008,14422,90476,7980,3811
2008,14422,90476,7982,3812
2008,14422,90476,7983,3813
2008,14422,90476,7984,3814
2008,14422,90476,7985,3815
2008,14422,90476,7986,3816
2008,14422,90476,7987,3817
2008,14422,90476,7988,3818
2008,14422,90476,7989,3819
2008,14422,90476,7990,3820
2008,14422,90697,6113,3821
2008,14422,90778,5346,3822
2008,14422,90204,4637,3823
2008,14422,99058,4243,3824
2008,14422,99058,8085,3825
2008,14422,99058,8087,3826
2008,14422,99058,8088,3827
2008,14422,99074,2102,3828
2008,14422,99074,2107,3829
2008,14422,98698,8296,3830
2008,14422,98698,8302,3831
2008,14422,89915,950,3832
2008,14422,91057,6746,3833
2008,14422,91057,6747,3834
